hash_id,case,comment_anon,emojis,themes_a,themes_b,themes_rev,disagreement,kappa_rev_a,kappa_rev_b,theme_C1_a,theme_C2_a,theme_C3_a,theme_C4_a,theme_C5_a,theme_NA_a,character_a,tone_a,confidence_a,theme_C1_b,theme_C2_b,theme_C3_b,theme_C4_b,theme_C5_b,theme_NA_b,character_b,tone_b,confidence_b,theme_C1_rev,theme_C2_rev,theme_C3_rev,theme_C4_rev,theme_C5_rev,theme_NA_rev,character_rev,tone_rev,confidence_rev,theme_C1_h,theme_C2_h,theme_C3_h,theme_C4_h,theme_C5_h,theme_NA_h,character_h,tone_h,human_notes,reviewed_by,reviewed_at,classification_source,needs_human_review
FERNANDA_TORRES_4397,Fernanda_Torres,Maeeee,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4399,Fernanda_Torres,WINNEEEER 🏆,🏆,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4400,Fernanda_Torres,Brasil 🇧🇷 Brasil 🇧🇷 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4406,Fernanda_Torres,#imstillhere,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4414,Fernanda_Torres,A mais mais,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4416,Fernanda_Torres,EU TE SMO FERNANDA,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4422,Fernanda_Torres,A grandona é elaaaaaa!!!!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4429,Fernanda_Torres,Rainha 🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4430,Fernanda_Torres,❤,❤,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4431,Fernanda_Torres,Parabéns 🏆🏆🏆🏆🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,🇧🇷 🏆,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4432,Fernanda_Torres,Rainhaaaaaaa,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4433,Fernanda_Torres,O maior orgulho do Brasil!!!!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4434,Fernanda_Torres,TOTALMENTE PREMIADA!!!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4437,Fernanda_Torres,Nandaaaa ❤️❤️❤️❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4440,Fernanda_Torres,MARAVILHOSA 🇧🇷🇧🇷🇧🇷🇧🇷🏆✨✨,🇧🇷 🏆 ✨,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_4448,Fernanda_Torres,Tá chegando! Maravilhosa!✨🏆,🏆 ✨,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6118,Fernanda_Torres,Ainda Estou Aqui - 23/10/25 💚💛🇧🇷,🇧🇷 💚 💛,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6121,Fernanda_Torres,I'm Still Here 🇧🇷🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6123,Fernanda_Torres,💚🇧🇷🇧🇷 ainda estou aqui 26/10/2025,🇧🇷 💚,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6124,Fernanda_Torres,Ainda estou aqui 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6126,Fernanda_Torres,Ainda estou aqui 28/10/2026🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6132,Fernanda_Torres,Ainda estou aquiii 🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6133,Fernanda_Torres,Incrível 🇧🇷🔥,🇧🇷 🔥,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6134,Fernanda_Torres,"A maior, ainda estamos aqui!",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6137,Fernanda_Torres,Revisitando essa foto maravilhosa😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6142,Fernanda_Torres,Coisa linda,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6144,Fernanda_Torres,Ainda estamos aqui ❤️❤️❤️@user 😍❤️,😍 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6147,Fernanda_Torres,❤️ Ainda Estou Aqui!!!,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6149,Fernanda_Torres,Voltei 1 ano de publicacao pra dizer que te amo ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6150,Fernanda_Torres,One year later and I’m still in love with this picture. I have to frame this! @user we love you SO much and we’re so proud of you!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6151,Fernanda_Torres,"Voltando aqui depois de ver a foto do Wagner que saiu hoje no mesmo evento, o Brasil voltou!",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6156,Fernanda_Torres,Ainda estamos aqui ❤️🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6157,Fernanda_Torres,A MAIOR DE TODAS PARA SEMPRE ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6160,Fernanda_Torres,A MAIOR DE TODAS ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6163,Fernanda_Torres,Vim aqui conferir o engajamento para comparar com a foto do Wagner. Espero no mínimo a mesma quantidade. ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6165,Fernanda_Torres,Um ano dessa maravilha ❤️❤️❤️ Diva demais,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6166,Fernanda_Torres,"Vim dar uma olhada, maravilhosa ❤️",❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6168,Fernanda_Torres,I'm still here...complaining about how she got stolen!!!!!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6169,Fernanda_Torres,🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻,🫶🏻,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6170,Fernanda_Torres,Atuação inesquecível ❤️.,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6176,Fernanda_Torres,MOTHER ❤️❤️❤️❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6177,Fernanda_Torres,Relembrando quando essa loucurinha começou. ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6182,Fernanda_Torres,A maior 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6183,Fernanda_Torres,Voltamos aqui!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6184,Fernanda_Torres,842.000 comentários 😂😂😂😂,😂,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6185,Fernanda_Torres,Matando as saudades dessa foto! Rumo a um milhão de comentários 🇧🇷🤍💙💚,💙 💚 🇧🇷 🤍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6186,Fernanda_Torres,Até voltei aqui por causa de Waguinho ❤️😅,😅 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6191,Fernanda_Torres,"Vai começar dnv, Brasil!!!!!!! Vamos engajar o Wagner Moura hahahahahahahahahha 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6192,Fernanda_Torres,Ainda estou aqui 🇧🇷🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6193,Fernanda_Torres,Ainda estamos aqui 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6194,Fernanda_Torres,Voltando aqui pra relembrar esse dia 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6196,Fernanda_Torres,"Ainda estamos aqui🇧🇷❤️ com Wagner Molho, ops... Moura😍",🇧🇷 ❤️ 😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6197,Fernanda_Torres,"Já que Waguinho tá no Oscar, bora voltar nessa musa do último Oscar",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6199,Fernanda_Torres,Ainda estou aqui 🇧🇷❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6200,Fernanda_Torres,CHAMEM ELA NOVAMENTE,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6201,Fernanda_Torres,SAUDADE DA MÃE,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6202,Fernanda_Torres,17/11/25 e eu Ainda Estou Aqui 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6207,Fernanda_Torres,the most beloved woman of the country 🇧🇷❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6210,Fernanda_Torres,A maior 🇧🇷❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6211,Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷 vim aqui matar a saudade. Que dias gloriosos de expectativa foram aqueles. Foi melhor que uma Copa ❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6216,Fernanda_Torres,Linda demais ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6218,Fernanda_Torres,Também vim matar sdds e engajar de novo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6219,Fernanda_Torres,Maravilhosa! ❤️🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6220,Fernanda_Torres,Revivendo esse momento agora com @user Wagner Moura ❤️🇧🇷🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6221,Fernanda_Torres,Vamos dar o mesmo engajamento pro nosso baiano ❤️🇧🇷,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6222,Fernanda_Torres,Se vc quer se sentir feliz. Volte nesse post,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6223,Fernanda_Torres,Voltando sempre aqui 🇧🇷🇧🇷🇧🇷🇧🇷❤️❤️❤️❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6224,Fernanda_Torres,A maior ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6225,Fernanda_Torres,Musa ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6228,Fernanda_Torres,Ela ainda está aqui.,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6232,Fernanda_Torres,SAUDADE,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6235,Fernanda_Torres,engajando novamente 🇧🇷🇧🇷🇧🇷❤️❤️❤️,🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6237,Fernanda_Torres,Ainda estou aqui ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6238,Fernanda_Torres,MOTHER ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6251,Fernanda_Torres,A maior do Brasil 🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6252,Fernanda_Torres,Aínda está aqui,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6253,Fernanda_Torres,Uma das melhores atrizes do mundo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6254,Fernanda_Torres,Mãe do Brasil,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6256,Fernanda_Torres,Diva 😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6259,Fernanda_Torres,Vcs erraram muito na premiaçao,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6260,Fernanda_Torres,"2,9mi curtidas? Quebrou a banca...",,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6261,Fernanda_Torres,até hje isso aqui é surreal 😍😍,😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6262,Fernanda_Torres,"Surreal🇧🇷, bora bate o do Walter👏❤️",🇧🇷 👏 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6268,Fernanda_Torres,Amooooo,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6271,Fernanda_Torres,Até hj tem gente comentando na Foto. Chocada 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6272,Fernanda_Torres,Ainda estamos aqui,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6277,Fernanda_Torres,ainda estamos aqui comentando 🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6279,Fernanda_Torres,Ainda estamos aquiiiii🇧🇷🇧🇷🇧🇷,🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6281,Fernanda_Torres,Vamos bater 3 milhões aqui! 😍🇧🇷,😍 🇧🇷,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6284,Fernanda_Torres,Voltando nesse altar pra orar e celebrar,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6285,Fernanda_Torres,Nesse momento tamo vivendo essa fase com Wagner. Ai vim visitar vocês dois por aqui.,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6286,Fernanda_Torres,Confesso que essa fantasia de carnaval me caiu melhor do que se eu tentar ir de Wagner de terno.,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6288,Fernanda_Torres,Nos somos doidos 😂,😂,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6290,Fernanda_Torres,MOTHER,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6291,Fernanda_Torres,Há um ano ❤️❤️❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6294,Fernanda_Torres,Pai amado,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6295,Fernanda_Torres,"😍😍😍😍😍😍😍 voltando só para dizer que você continua um espetáculo, vamos engajar",😍,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6298,Fernanda_Torres,Eu não fui a única louca que tive a ideia de voltar aqui 😂🇧🇷🇧🇷🇧🇷🇧🇷,🇧🇷 😂,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6300,Fernanda_Torres,"Sim, você não foi o único que voltou 🇧🇷❤️",🇧🇷 ❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6301,Fernanda_Torres,Diva icônica,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6305,Fernanda_Torres,linda,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6309,Fernanda_Torres,Devine!,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6311,Fernanda_Torres,Sempre que eu volto aqui tem comentário brasileiro novo e eu AMO isso,,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6313,Fernanda_Torres,Diva ❤️,❤️,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
FERNANDA_TORRES_6326,Fernanda_Torres,Divônica🇧🇷👏👏,🇧🇷 👏,,,N.A.,N.A.: rev,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,Afetivo,Neutro,0.0,,,,,,,,,,,,error,True
